赛季,联赛,轮次,主队,客队,主队进球,客队进球,主队半场进球,客队半场进球
2015,4,13,南安普敦,斯托克城,0,1,0,1
2015,4,13,沃特福德,曼彻斯特联,1,2,0,1
2015,4,10,莱切斯特城,水晶宫,1,0,0,0
2015,4,11,斯旺西,阿森纳,0,3,0,0
2015,4,11,水晶宫,曼彻斯特联,0,0,0,0
2015,4,11,西布罗姆维奇,莱切斯特城,2,3,1,0
2015,4,11,沃特福德,西汉姆联,2,0,1,0
2015,4,11,曼彻斯特城,诺维奇城,2,1,0,0
2015,4,11,纽卡斯尔联,斯托克城,0,0,0,0
2015,4,11,切尔西,利物浦,1,3,1,1
2015,4,16,莱切斯特城,切尔西,2,1,1,0
2015,4,16,利物浦,西布罗姆维奇,2,2,1,1
2015,4,16,托特纳姆热刺,纽卡斯尔联,1,2,1,0
2015,4,16,阿斯顿维拉,阿森纳,0,2,0,2
2015,4,16,伯恩茅斯,曼彻斯特联,2,1,1,1
2015,4,16,桑德兰,沃特福德,0,1,0,1
2015,4,16,水晶宫,南安普敦,1,0,1,0
2015,4,16,西汉姆联,斯托克城,0,0,0,0
2015,4,16,曼彻斯特城,斯旺西,2,1,1,0
2015,4,16,诺维奇城,埃弗顿,1,1,0,1
2015,4,21,托特纳姆热刺,莱切斯特城,0,1,0,0
2015,4,21,利物浦,阿森纳,3,3,2,2
2015,4,21,曼彻斯特城,埃弗顿,0,0,0,0
2015,4,21,斯旺西,桑德兰,2,4,2,1
2015,4,21,斯托克城,诺维奇城,3,1,0,0
2015,4,21,切尔西,西布罗姆维奇,2,2,1,1
2015,4,21,南安普敦,沃特福德,2,0,1,0
2015,4,21,伯恩茅斯,西汉姆联,1,3,1,0
2015,4,21,阿斯顿维拉,水晶宫,1,0,0,0
2015,4,17,阿森纳,曼彻斯特城,2,1,2,0
2015,4,18,南安普敦,阿森纳,4,0,1,0
2015,4,22,斯旺西,沃特福德,1,0,1,0
2015,4,20,埃弗顿,托特纳姆热刺,1,1,1,1
2015,4,23,阿森纳,切尔西,0,1,0,1
2015,4,19,桑德兰,利物浦,0,1,0,0
2015,4,21,纽卡斯尔联,曼彻斯特联,3,3,1,2
2015,4,17,斯旺西,西汉姆联,0,0,0,0
2015,4,17,沃特福德,利物浦,3,0,2,0
2015,4,17,纽卡斯尔联,阿斯顿维拉,1,1,1,0
2015,4,17,斯托克城,水晶宫,1,2,0,1
2015,4,17,曼彻斯特联,诺维奇城,1,2,0,1
2015,4,17,西布罗姆维奇,伯恩茅斯,1,2,0,0
2015,4,17,埃弗顿,莱切斯特城,2,3,1,1
2015,4,18,纽卡斯尔联,埃弗顿,0,1,0,0
2015,4,18,曼彻斯特城,桑德兰,4,1,3,0
2015,4,18,利物浦,莱切斯特城,1,0,0,0
2015,4,18,伯恩茅斯,水晶宫,0,0,0,0
2015,4,18,阿斯顿维拉,西汉姆联,1,1,0,1
2015,4,18,切尔西,沃特福德,2,2,1,1
2015,4,22,斯托克城,阿森纳,0,0,0,0
2015,4,22,利物浦,曼彻斯特联,0,1,0,0
2015,4,20,水晶宫,切尔西,0,3,0,1
2015,4,20,沃特福德,曼彻斯特城,1,2,0,0
2015,4,20,诺维奇城,南安普敦,1,0,0,0
2015,4,20,莱切斯特城,伯恩茅斯,0,0,0,0
2015,4,20,阿森纳,纽卡斯尔联,1,0,0,0
2015,4,20,桑德兰,阿斯顿维拉,3,1,1,0
2015,4,20,西布罗姆维奇,斯托克城,2,1,0,0
2015,4,23,埃弗顿,斯旺西,1,2,1,2
2015,4,23,西汉姆联,曼彻斯特城,2,2,1,1
2015,4,23,曼彻斯特联,南安普敦,0,1,0,0
2015,4,23,莱切斯特城,斯托克城,3,0,1,0
2015,4,23,桑德兰,伯恩茅斯,1,1,1,1
2015,4,23,水晶宫,托特纳姆热刺,1,3,1,0
2015,4,19,莱切斯特城,曼彻斯特城,0,0,0,0
2015,4,19,曼彻斯特联,切尔西,0,0,0,0
2015,4,19,西汉姆联,南安普敦,2,1,0,1
2015,4,19,阿森纳,伯恩茅斯,2,0,1,0
2015,4,19,水晶宫,斯旺西,0,0,0,0
2015,4,19,埃弗顿,斯托克城,3,4,1,2
2015,4,19,沃特福德,托特纳姆热刺,1,2,1,1
2015,4,19,西布罗姆维奇,纽卡斯尔联,1,0,0,0
2015,4,17,南安普敦,托特纳姆热刺,0,2,0,2
2015,4,17,切尔西,桑德兰,3,1,2,0
2015,4,18,斯旺西,西布罗姆维奇,1,0,1,0
2015,4,18,托特纳姆热刺,诺维奇城,3,0,2,0
2015,4,18,斯托克城,曼彻斯特联,2,0,2,0
2015,4,22,阿斯顿维拉,莱切斯特城,1,1,0,1
2015,4,22,南安普敦,西布罗姆维奇,3,0,2,0
2015,4,22,纽卡斯尔联,西汉姆联,2,1,2,0
2015,4,22,伯恩茅斯,诺维奇城,3,0,1,0
2015,4,22,切尔西,埃弗顿,3,3,0,0
2015,4,20,曼彻斯特联,斯旺西,2,1,0,0
2015,4,20,西汉姆联,利物浦,2,0,1,0
2015,4,23,沃特福德,纽卡斯尔联,2,1,0,0
2015,4,23,西布罗姆维奇,阿斯顿维拉,0,0,0,0
2015,4,23,诺维奇城,利物浦,4,5,2,1
2015,4,19,诺维奇城,阿斯顿维拉,2,0,1,0
2015,4,22,曼彻斯特城,水晶宫,4,0,2,0
2015,4,22,托特纳姆热刺,桑德兰,4,1,1,1
2015,4,24,沃特福德,切尔西,0,0,0,0
2015,4,24,埃弗顿,纽卡斯尔联,3,0,1,0
2015,4,24,西布罗姆维奇,斯旺西,1,1,0,0
2015,4,24,曼彻斯特联,斯托克城,3,0,2,0
2015,4,24,水晶宫,伯恩茅斯,1,2,1,1
2015,4,24,桑德兰,曼彻斯特城,0,1,0,1
2015,4,24,阿森纳,南安普敦,0,0,0,0
2015,4,24,诺维奇城,托特纳姆热刺,0,3,0,2
2015,4,24,莱切斯特城,利物浦,2,0,0,0
2015,4,24,西汉姆联,阿斯顿维拉,2,0,0,0
2015,4,26,曼彻斯特城,托特纳姆热刺,1,2,0,0
2015,4,26,阿斯顿维拉,利物浦,0,6,0,2
2015,4,26,阿森纳,莱切斯特城,2,1,0,1
2015,4,26,切尔西,纽卡斯尔联,5,1,3,0
2015,4,26,伯恩茅斯,斯托克城,1,3,0,1
2015,4,26,斯旺西,南安普敦,0,1,0,0
2015,4,26,诺维奇城,西汉姆联,2,2,0,0
2015,4,26,水晶宫,沃特福德,1,2,1,1
2015,4,28,曼彻斯特联,沃特福德,1,0,0,0
2015,4,30,利物浦,切尔西,1,1,0,1
2015,4,26,埃弗顿,西布罗姆维奇,0,1,0,1
2015,4,26,桑德兰,曼彻斯特联,2,1,1,1
2015,4,28,利物浦,曼彻斯特城,3,0,2,0
2015,4,28,斯托克城,纽卡斯尔联,1,0,0,0
2015,4,28,西汉姆联,托特纳姆热刺,1,0,1,0
2015,4,28,阿森纳,斯旺西,1,2,1,1
2015,4,28,桑德兰,水晶宫,2,2,1,0
2015,4,28,莱切斯特城,西布罗姆维奇,2,2,2,1
2015,4,28,阿斯顿维拉,埃弗顿,1,3,0,2
2015,4,28,诺维奇城,切尔西,1,2,0,2
2015,4,30,桑德兰,埃弗顿,3,0,2,0
2015,4,31,曼彻斯特城,曼彻斯特联,0,1,0,1
2015,4,29,西布罗姆维奇,曼彻斯特联,1,0,0,0
2015,4,28,伯恩茅斯,南安普敦,2,0,1,0
2015,4,27,利物浦,埃弗顿,4,0,2,0
2015,4,30,阿森纳,西布罗姆维奇,2,0,2,0
2015,4,30,曼彻斯特联,水晶宫,2,0,1,0
2015,4,30,西汉姆联,沃特福德,3,1,2,0
2015,4,30,莱切斯特城,纽卡斯尔联,1,0,1,0
2015,4,30,阿斯顿维拉,托特纳姆热刺,0,2,0,1
2015,4,30,伯恩茅斯,斯旺西,3,2,1,1
2015,4,30,斯托克城,南安普敦,1,2,0,2
2015,4,30,诺维奇城,曼彻斯特城,0,0,0,0
2015,4,31,托特纳姆热刺,伯恩茅斯,3,0,2,0
2015,4,31,南安普敦,利物浦,3,2,0,2
2015,4,31,纽卡斯尔联,桑德兰,1,1,0,1
2015,4,31,斯旺西,阿斯顿维拉,1,0,0,0
2015,4,31,水晶宫,莱切斯特城,0,1,0,1
2015,4,31,切尔西,西汉姆联,2,2,1,1
2015,4,31,西布罗姆维奇,诺维奇城,0,1,0,0
2015,4,29,水晶宫,利物浦,1,2,0,0
2015,4,29,沃特福德,莱切斯特城,0,1,0,0
2015,4,29,曼彻斯特城,阿斯顿维拉,4,0,0,0
2015,4,29,纽卡斯尔联,伯恩茅斯,1,3,0,1
2015,4,29,南安普敦,桑德兰,1,1,0,0
2015,4,29,埃弗顿,西汉姆联,2,3,1,0
2015,4,29,斯旺西,诺维奇城,1,0,0,0
2015,4,27,纽卡斯尔联,曼彻斯特城,1,1,1,1
2015,4,27,曼彻斯特联,阿森纳,3,2,2,1
2015,4,27,托特纳姆热刺,斯旺西,2,1,0,1
2015,4,27,西布罗姆维奇,水晶宫,3,2,3,0
2015,4,27,莱切斯特城,诺维奇城,1,0,0,0
2015,4,27,斯托克城,阿斯顿维拉,2,1,0,0
2015,4,27,南安普敦,切尔西,1,2,1,0
2015,4,25,切尔西,曼彻斯特联,1,1,0,0
2015,4,31,沃特福德,斯托克城,1,2,0,1
2015,4,31,埃弗顿,阿森纳,0,2,0,2
2015,4,29,切尔西,斯托克城,1,1,1,0
2015,4,29,托特纳姆热刺,阿森纳,2,2,0,1
2015,4,27,沃特福德,伯恩茅斯,0,0,0,0
2015,4,27,西汉姆联,桑德兰,1,0,1,0
2015,4,25,伯恩茅斯,阿森纳,0,2,0,2
2015,4,25,南安普敦,西汉姆联,1,0,1,0
2015,4,25,斯旺西,水晶宫,1,1,1,0
2015,4,25,斯托克城,埃弗顿,0,3,0,3
2015,4,25,利物浦,桑德兰,2,2,0,0
2015,4,25,托特纳姆热刺,沃特福德,1,0,0,0
2015,4,25,纽卡斯尔联,西布罗姆维奇,1,0,1,0
2015,4,25,阿斯顿维拉,诺维奇城,2,0,1,0
2015,4,25,曼彻斯特城,莱切斯特城,1,3,0,1
2015,4,36,切尔西,托特纳姆热刺,2,2,0,2
2015,4,36,南安普敦,曼彻斯特城,4,2,2,1
2015,4,36,曼彻斯特联,莱切斯特城,1,1,1,1
2015,4,36,斯旺西,利物浦,3,1,2,0
2015,4,36,阿森纳,诺维奇城,1,0,0,0
2015,4,36,纽卡斯尔联,水晶宫,1,0,0,0
2015,4,36,西布罗姆维奇,西汉姆联,0,3,0,2
2015,4,36,埃弗顿,伯恩茅斯,2,1,1,1
2015,4,36,沃特福德,阿斯顿维拉,3,2,1,1
2015,4,36,斯托克城,桑德兰,1,1,0,0
2015,4,34,斯托克城,托特纳姆热刺,0,4,0,1
2015,4,33,托特纳姆热刺,曼彻斯特联,3,0,0,0
2015,4,35,诺维奇城,沃特福德,4,2,3,1
2015,4,34,阿森纳,水晶宫,1,1,1,0
2015,4,34,伯恩茅斯,利物浦,1,2,0,2
2015,4,34,莱切斯特城,西汉姆联,2,2,1,0
2015,4,34,切尔西,曼彻斯特城,0,3,0,1
2015,4,34,西布罗姆维奇,沃特福德,0,1,0,1
2015,4,34,埃弗顿,南安普敦,1,1,0,0
2015,4,34,曼彻斯特联,阿斯顿维拉,1,0,1,0
2015,4,34,纽卡斯尔联,斯旺西,3,0,1,0
2015,4,34,诺维奇城,桑德兰,0,3,0,1
2015,4,33,利物浦,斯托克城,4,1,2,1
2015,4,33,桑德兰,莱切斯特城,0,2,0,0
2015,4,33,曼彻斯特城,西布罗姆维奇,2,1,1,1
2015,4,33,水晶宫,诺维奇城,1,0,0,0
2015,4,33,阿斯顿维拉,伯恩茅斯,1,2,0,1
2015,4,33,南安普敦,纽卡斯尔联,3,1,2,0
2015,4,33,斯旺西,切尔西,1,0,1,0
2015,4,33,沃特福德,埃弗顿,1,1,1,1
2015,4,35,西汉姆联,曼彻斯特联,3,2,1,0
2015,4,35,托特纳姆热刺,西布罗姆维奇,1,1,1,0
2015,4,35,莱切斯特城,斯旺西,4,0,2,0
2015,4,37,利物浦,沃特福德,2,0,1,0
2015,4,38,曼彻斯特联,伯恩茅斯,3,1,1,0
2015,4,32,曼彻斯特联,埃弗顿,1,0,0,0
2015,4,33,西汉姆联,阿森纳,3,3,2,2
2015,4,35,桑德兰,阿森纳,0,0,0,0
2015,4,35,阿斯顿维拉,南安普敦,2,4,1,2
2015,4,35,伯恩茅斯,切尔西,1,4,1,2
2015,4,35,利物浦,纽卡斯尔联,2,2,2,0
2015,4,35,曼彻斯特城,斯托克城,4,0,2,0
2015,4,35,水晶宫,埃弗顿,0,0,0,0
2015,4,37,曼彻斯特城,阿森纳,2,2,1,1
2015,4,37,托特纳姆热刺,南安普敦,1,2,1,1
2015,4,37,莱切斯特城,埃弗顿,3,1,2,0
2015,4,37,西汉姆联,斯旺西,1,4,0,2
2015,4,37,桑德兰,切尔西,3,2,1,2
2015,4,37,伯恩茅斯,西布罗姆维奇,1,1,0,1
2015,4,37,水晶宫,斯托克城,2,1,0,1
2015,4,38,纽卡斯尔联,托特纳姆热刺,5,1,2,0
2015,4,38,阿森纳,阿斯顿维拉,4,0,1,0
2015,4,38,切尔西,莱切斯特城,1,1,0,0
2015,4,38,斯托克城,西汉姆联,2,1,0,1
2015,4,38,斯旺西,曼彻斯特城,1,1,1,1
2015,4,38,埃弗顿,诺维奇城,3,0,2,0
2015,4,38,南安普敦,水晶宫,4,1,1,0
2015,4,38,西布罗姆维奇,利物浦,1,1,1,1
2015,4,32,莱切斯特城,南安普敦,1,0,1,0
2015,4,32,利物浦,托特纳姆热刺,1,1,0,0
2015,4,37,阿斯顿维拉,纽卡斯尔联,0,0,0,0
2015,4,37,诺维奇城,曼彻斯特联,0,1,0,0
2015,4,38,沃特福德,桑德兰,2,2,0,1
2015,4,32,斯托克城,斯旺西,2,2,1,0
2015,4,32,伯恩茅斯,曼彻斯特城,0,4,0,3
2015,4,32,阿森纳,沃特福德,4,0,2,0
2015,4,32,桑德兰,西布罗姆维奇,0,0,0,0
2015,4,32,西汉姆联,水晶宫,2,2,2,1
2015,4,32,诺维奇城,纽卡斯尔联,3,2,1,0
2015,4,32,阿斯顿维拉,切尔西,0,4,0,2
2016,4,1,切尔西,西汉姆联,2,1,0,0
2016,4,1,阿森纳,利物浦,3,4,1,1
2016,4,1,伯恩茅斯,曼彻斯特联,1,3,0,1
2016,4,1,曼彻斯特城,桑德兰,2,1,1,0
2016,4,1,伯恩利,斯旺西,0,1,0,0
2016,4,1,埃弗顿,托特纳姆热刺,1,1,1,0
2016,4,1,南安普敦,沃特福德,1,1,0,1
2016,4,1,水晶宫,西布罗姆维奇,0,1,0,0
2016,4,1,米德尔斯堡,斯托克城,1,1,1,0
2016,4,1,赫尔城,莱切斯特城,2,1,1,0
2016,4,5,托特纳姆热刺,桑德兰,1,0,0,0
2016,4,5,水晶宫,斯托克城,4,1,2,0
2016,4,5,南安普敦,斯旺西,1,0,0,0
2016,4,5,沃特福德,曼彻斯特联,3,1,1,0
2016,4,5,埃弗顿,米德尔斯堡,3,1,3,1
2016,4,5,莱切斯特城,伯恩利,3,0,1,0
2016,4,5,曼彻斯特城,伯恩茅斯,4,0,2,0
2016,4,5,赫尔城,阿森纳,1,4,0,1
2016,4,5,西布罗姆维奇,西汉姆联,4,2,3,0
2016,4,5,切尔西,利物浦,1,2,0,2
2016,4,3,曼彻斯特城,西汉姆联,3,1,2,0
2016,4,2,西汉姆联,伯恩茅斯,1,0,0,0
2016,4,4,桑德兰,埃弗顿,0,3,0,0
2016,4,3,西布罗姆维奇,米德尔斯堡,0,0,0,0
2016,4,3,赫尔城,曼彻斯特联,0,1,0,0
2016,4,3,水晶宫,伯恩茅斯,1,1,0,1
2016,4,3,沃特福德,阿森纳,1,3,0,3
2016,4,3,南安普敦,桑德兰,1,1,0,0
2016,4,3,切尔西,伯恩利,3,0,2,0
2016,4,3,埃弗顿,斯托克城,1,0,0,0
2016,4,2,桑德兰,米德尔斯堡,1,2,0,2
2016,4,2,莱切斯特城,阿森纳,0,0,0,0
2016,4,2,西布罗姆维奇,埃弗顿,1,2,1,1
2016,4,2,伯恩利,利物浦,2,0,2,0
2016,4,2,托特纳姆热刺,水晶宫,1,0,0,0
2016,4,2,斯旺西,赫尔城,0,2,0,0
2016,4,2,沃特福德,切尔西,1,2,0,0
2016,4,2,斯托克城,曼彻斯特城,1,4,0,2
2016,4,4,斯旺西,切尔西,2,2,0,1
2016,4,4,利物浦,莱切斯特城,4,1,2,1
2016,4,4,伯恩利,赫尔城,1,1,0,0
2016,4,4,斯托克城,托特纳姆热刺,0,4,0,1
2016,4,4,阿森纳,南安普敦,2,1,1,1
2016,4,4,西汉姆联,沃特福德,2,4,2,2
2016,4,4,伯恩茅斯,西布罗姆维奇,1,0,0,0
2016,4,4,米德尔斯堡,水晶宫,1,2,1,1
2016,4,4,曼彻斯特联,曼彻斯特城,1,2,1,2
2016,4,7,伯恩利,阿森纳,0,1,0,0
2016,4,6,伯恩利,沃特福德,2,0,1,0
2016,4,3,莱切斯特城,斯旺西,2,1,1,0
2016,4,3,托特纳姆热刺,利物浦,1,1,0,1
2016,4,2,曼彻斯特联,南安普敦,2,0,1,0
2016,4,7,莱切斯特城,南安普敦,0,0,0,0
2016,4,7,托特纳姆热刺,曼彻斯特城,2,0,2,0
2016,4,7,曼彻斯特联,斯托克城,1,1,0,0
2016,4,7,西汉姆联,米德尔斯堡,1,1,0,0
2016,4,7,沃特福德,伯恩茅斯,2,2,0,1
2016,4,7,桑德兰,西布罗姆维奇,1,1,0,1
2016,4,7,赫尔城,切尔西,0,2,0,0
2016,4,7,斯旺西,利物浦,1,2,1,0
2016,4,7,埃弗顿,水晶宫,1,1,1,0
2016,4,6,西汉姆联,南安普敦,0,3,0,1
2016,4,6,阿森纳,切尔西,3,0,3,0
2016,4,6,伯恩茅斯,埃弗顿,1,0,1,0
2016,4,6,利物浦,赫尔城,5,1,3,0
2016,4,6,斯旺西,曼彻斯特城,1,3,1,1
2016,4,6,斯托克城,西布罗姆维奇,1,1,0,0
2016,4,6,桑德兰,水晶宫,2,3,1,0
2016,4,6,米德尔斯堡,托特纳姆热刺,1,2,0,2
2016,4,6,曼彻斯特联,莱切斯特城,4,1,4,0
2016,4,9,切尔西,曼彻斯特联,4,0,2,0
2016,4,15,利物浦,西汉姆联,2,2,1,2
2016,4,9,曼彻斯特城,南安普敦,1,1,0,1
2016,4,9,利物浦,西布罗姆维奇,2,1,2,0
2016,4,9,伯恩利,埃弗顿,2,1,1,0
2016,4,9,阿森纳,米德尔斯堡,0,0,0,0
2016,4,15,南安普敦,米德尔斯堡,1,0,0,0
2016,4,15,曼彻斯特联,托特纳姆热刺,1,0,1,0
2016,4,15,切尔西,西布罗姆维奇,1,0,0,0
2016,4,15,莱切斯特城,曼彻斯特城,4,2,3,0
2016,4,15,斯旺西,桑德兰,3,0,0,0
2016,4,15,赫尔城,水晶宫,3,3,1,0
2016,4,15,阿森纳,斯托克城,3,1,1,1
2016,4,15,伯恩利,伯恩茅斯,3,2,2,1
2016,4,12,西布罗姆维奇,伯恩利,4,0,3,0
2016,4,11,莱切斯特城,西布罗姆维奇,1,2,0,0
2016,4,13,曼彻斯特联,西汉姆联,1,1,1,1
2016,4,8,利物浦,曼彻斯特联,0,0,0,0
2016,4,9,赫尔城,斯托克城,0,2,0,1
2016,4,9,西汉姆联,桑德兰,1,0,0,0
2016,4,9,斯旺西,沃特福德,0,0,0,0
2016,4,9,莱切斯特城,水晶宫,3,1,1,0
2016,4,9,伯恩茅斯,托特纳姆热刺,0,0,0,0
2016,4,10,斯托克城,斯旺西,3,1,1,1
2016,4,15,沃特福德,埃弗顿,3,2,1,1
2016,4,12,米德尔斯堡,切尔西,0,1,0,1
2016,4,12,托特纳姆热刺,西汉姆联,3,2,0,1
2016,4,12,沃特福德,莱切斯特城,2,1,2,1
2016,4,12,斯托克城,伯恩茅斯,0,1,0,1
2016,4,12,水晶宫,曼彻斯特城,1,2,0,1
2016,4,12,南安普敦,利物浦,0,0,0,0
2016,4,12,桑德兰,赫尔城,3,0,1,0
2016,4,11,斯旺西,曼彻斯特联,1,3,0,3
2016,4,11,赫尔城,南安普敦,2,1,0,1
2016,4,11,利物浦,沃特福德,6,1,3,0
2016,4,11,阿森纳,托特纳姆热刺,1,1,1,0
2016,4,11,切尔西,埃弗顿,5,0,3,0
2016,4,11,西汉姆联,斯托克城,1,1,0,0
2016,4,11,伯恩茅斯,桑德兰,1,2,1,1
2016,4,11,伯恩利,水晶宫,3,2,2,0
2016,4,11,曼彻斯特城,米德尔斯堡,1,1,1,0
2016,4,13,南安普敦,埃弗顿,1,0,1,0
2016,4,13,阿森纳,伯恩茅斯,3,1,1,1
2016,4,13,沃特福德,斯托克城,0,1,0,1
2016,4,13,切尔西,托特纳姆热刺,2,1,1,1
2016,4,13,莱切斯特城,米德尔斯堡,2,2,1,1
2016,4,13,利物浦,桑德兰,2,0,0,0
2016,4,8,南安普敦,伯恩利,3,1,0,0
2016,4,8,米德尔斯堡,沃特福德,0,1,0,0
2016,4,8,水晶宫,西汉姆联,0,1,0,1
2016,4,8,阿森纳,斯旺西,3,2,2,1
2016,4,8,曼彻斯特城,埃弗顿,1,1,0,0
2016,4,8,西布罗姆维奇,托特纳姆热刺,1,1,0,0
2016,4,8,斯托克城,桑德兰,2,0,2,0
2016,4,10,南安普敦,切尔西,0,2,0,1
2016,4,10,埃弗顿,西汉姆联,2,0,0,0
2016,4,10,水晶宫,利物浦,2,4,2,3
2016,4,10,托特纳姆热刺,莱切斯特城,1,1,1,0
2016,4,10,米德尔斯堡,伯恩茅斯,2,0,1,0
2016,4,10,西布罗姆维奇,曼彻斯特城,0,4,0,2
2016,4,10,曼彻斯特联,伯恩利,0,0,0,0
2016,4,10,沃特福德,赫尔城,1,0,0,0
2016,4,14,米德尔斯堡,赫尔城,1,0,0,0
2016,4,12,埃弗顿,斯旺西,1,1,0,1
2016,4,12,曼彻斯特联,阿森纳,1,1,0,0
2016,4,13,赫尔城,西布罗姆维奇,1,1,0,1
2016,4,13,斯旺西,水晶宫,5,4,1,1
2016,4,13,伯恩利,曼彻斯特城,1,2,1,1
2016,4,8,伯恩茅斯,赫尔城,6,1,3,1
2016,4,8,切尔西,莱切斯特城,3,0,2,0
2016,4,10,桑德兰,阿森纳,1,4,0,1
2016,4,14,埃弗顿,曼彻斯特联,1,1,0,1
2016,4,14,伯恩茅斯,利物浦,4,3,0,2
2016,4,14,西汉姆联,阿森纳,1,5,0,1
2016,4,14,斯托克城,伯恩利,2,0,2,0
2016,4,14,西布罗姆维奇,沃特福德,3,1,2,0
2016,4,14,水晶宫,南安普敦,3,0,2,0
2016,4,14,托特纳姆热刺,斯旺西,5,0,2,0
2016,4,14,桑德兰,莱切斯特城,2,1,0,0
2016,4,14,曼彻斯特城,切尔西,1,3,1,0
2016,4,21,曼彻斯特联,利物浦,1,1,0,1
2016,4,21,埃弗顿,曼彻斯特城,4,0,1,0
2016,4,21,莱切斯特城,切尔西,0,3,0,1
2016,4,21,赫尔城,伯恩茅斯,3,1,1,1
2016,4,21,沃特福德,米德尔斯堡,0,0,0,0
2016,4,21,斯旺西,阿森纳,0,4,0,1
2016,4,21,伯恩利,南安普敦,1,0,0,0
2016,4,21,西汉姆联,水晶宫,3,0,0,0
2016,4,21,桑德兰,斯托克城,1,3,1,3
2016,4,21,托特纳姆热刺,西布罗姆维奇,4,0,2,0
2016,4,20,托特纳姆热刺,切尔西,2,0,1,0
2016,4,18,南安普敦,托特纳姆热刺,1,4,1,1
2016,4,19,阿森纳,水晶宫,2,0,1,0
2016,4,20,水晶宫,斯旺西,1,2,0,1
2016,4,20,斯托克城,沃特福德,2,0,1,0
2016,4,20,伯恩茅斯,阿森纳,3,3,2,0
2016,4,20,西汉姆联,曼彻斯特联,0,2,0,0
2016,4,20,西布罗姆维奇,赫尔城,3,1,0,1
2016,4,20,埃弗顿,南安普敦,3,0,0,0
2016,4,20,曼彻斯特城,伯恩利,2,1,0,0
2016,4,16,托特纳姆热刺,赫尔城,3,0,1,0
2016,4,23,曼彻斯特联,赫尔城,0,0,0,0
2016,4,22,切尔西,赫尔城,2,0,1,0
2016,4,18,利物浦,斯托克城,4,1,2,1
2016,4,18,赫尔城,曼彻斯特城,0,3,0,0
2016,4,18,切尔西,伯恩茅斯,3,0,1,0
2016,4,18,阿森纳,西布罗姆维奇,1,0,0,0
2016,4,18,曼彻斯特联,桑德兰,3,1,1,0
2016,4,18,伯恩利,米德尔斯堡,1,0,0,0
2016,4,19,沃特福德,托特纳姆热刺,1,4,0,3
2016,4,19,利物浦,曼彻斯特城,1,0,1,0
2016,4,19,南安普敦,西布罗姆维奇,1,2,1,1
2016,4,19,斯旺西,伯恩茅斯,0,3,0,2
2016,4,19,伯恩利,桑德兰,4,1,1,0
2016,4,20,桑德兰,利物浦,2,2,1,1
2016,4,20,米德尔斯堡,莱切斯特城,0,0,0,0
2016,4,16,水晶宫,曼彻斯特联,1,2,0,1
2016,4,16,西布罗姆维奇,斯旺西,3,1,0,0
2016,4,16,斯托克城,南安普敦,0,0,0,0
2016,4,16,曼彻斯特城,沃特福德,2,0,1,0
2016,4,16,米德尔斯堡,利物浦,0,3,0,1
2016,4,16,桑德兰,切尔西,0,1,0,1
2016,4,16,西汉姆联,伯恩利,1,0,1,0
2016,4,16,埃弗顿,阿森纳,2,1,1,1
2016,4,16,伯恩茅斯,莱切斯特城,1,0,1,0
2016,4,23,斯托克城,埃弗顿,1,1,1,1
2016,4,23,西汉姆联,曼彻斯特城,0,4,0,3
2016,4,23,利物浦,切尔西,1,1,0,1
2016,4,23,伯恩茅斯,水晶宫,0,2,0,0
2016,4,22,阿森纳,伯恩利,2,1,0,0
2016,4,22,南安普敦,莱切斯特城,3,0,2,0
2016,4,22,曼彻斯特城,托特纳姆热刺,2,2,0,0
2016,4,22,伯恩茅斯,沃特福德,2,2,0,1
2016,4,22,米德尔斯堡,西汉姆联,1,3,1,2
2016,4,18,莱切斯特城,埃弗顿,0,2,0,0
2016,4,18,斯旺西,西汉姆联,1,4,0,1
2016,4,18,沃特福德,水晶宫,1,1,0,1
2016,4,19,曼彻斯特联,米德尔斯堡,2,1,0,0
2016,4,19,莱切斯特城,西汉姆联,1,0,1,0
2016,4,19,切尔西,斯托克城,4,2,1,0
2016,4,19,赫尔城,埃弗顿,2,2,1,1
2016,4,23,米德尔斯堡,西布罗姆维奇,1,1,1,1
2016,4,23,阿森纳,沃特福德,1,2,0,2
2016,4,23,伯恩利,莱切斯特城,1,0,0,0
2016,4,23,桑德兰,托特纳姆热刺,0,0,0,0
2016,4,23,斯旺西,南安普敦,2,1,1,0
2016,4,22,水晶宫,埃弗顿,0,1,0,0
2016,4,22,斯托克城,曼彻斯特联,1,1,1,0
2016,4,22,西布罗姆维奇,桑德兰,2,0,2,0
2016,4,22,利物浦,斯旺西,2,3,0,0
2016,4,24,莱切斯特城,曼彻斯特联,0,3,0,2
2016,4,24,曼彻斯特城,斯旺西,2,1,1,0
2016,4,24,托特纳姆热刺,米德尔斯堡,1,0,0,0
2016,4,24,沃特福德,伯恩利,2,1,2,0
2016,4,24,西布罗姆维奇,斯托克城,1,0,1,0
2016,4,24,南安普敦,西汉姆联,1,3,1,2
2016,4,24,埃弗顿,伯恩茅斯,6,3,3,0
2016,4,24,赫尔城,利物浦,2,0,1,0
2016,4,24,水晶宫,桑德兰,0,4,0,4
2016,4,24,切尔西,阿森纳,3,1,1,0
2016,4,25,伯恩茅斯,曼彻斯特城,0,2,0,1
2016,4,25,斯旺西,莱切斯特城,2,0,2,0
2016,4,25,伯恩利,切尔西,1,1,1,1
